Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
31,31,6,6,26,26,8,Train/8/00008_00002_00009.png
122,117,10,10,112,107,3,Train/3/00003_00044_00029.png
32,33,5,6,27,27,3,Train/3/00003_00029_00011.png
32,32,5,5,27,27,16,Train/16/00016_00002_00010.png
46,46,6,6,41,41,16,Train/16/00016_00003_00020.png
93,92,9,8,85,84,4,Train/4/00004_00002_00028.png
55,53,6,5,50,48,1,Train/1/00001_00005_00022.png
28,28,5,5,22,22,2,Train/2/00002_00002_00009.png
27,29,5,6,21,24,2,Train/2/00002_00001_00004.png
58,58,5,5,53,53,9,Train/9/00009_00004_00026.png
43,43,6,6,38,38,10,Train/10/00010_00058_00017.png
28,27,6,5,23,22,9,Train/9/00009_00043_00001.png
106,110,10,10,97,101,2,Train/2/00002_00017_00029.png
29,31,5,5,24,26,17,Train/17/00017_00011_00027.png
45,46,5,6,40,41,3,Train/3/00003_00045_00017.png
28,29,5,6,23,24,9,Train/9/00009_00007_00002.png
34,36,6,6,28,30,4,Train/4/00004_00017_00010.png
32,31,5,5,26,26,3,Train/3/00003_00026_00011.png
110,116,9,11,101,106,1,Train/1/00001_00039_00029.png
54,52,5,6,49,47,2,Train/2/00002_00032_00024.png
45,47,5,5,40,42,3,Train/3/00003_00032_00000.png
36,36,5,5,31,31,9,Train/9/00009_00036_00004.png
36,36,5,5,31,31,8,Train/8/00008_00009_00012.png
52,51,6,5,46,46,2,Train/2/00002_00050_00026.png
41,42,6,6,36,37,3,Train/3/00003_00030_00016.png
27,28,5,5,22,23,7,Train/7/00007_00044_00005.png
46,47,6,6,41,42,4,Train/4/00004_00010_00019.png
34,40,5,6,29,35,17,Train/17/00017_00015_00009.png
52,56,6,6,47,51,17,Train/17/00017_00030_00016.png
31,31,5,5,26,26,3,Train/3/00003_00023_00006.png
40,42,5,6,35,37,8,Train/8/00008_00044_00017.png
57,56,6,5,52,51,2,Train/2/00002_00045_00025.png
41,39,6,5,36,34,8,Train/8/00008_00022_00016.png
44,45,5,6,39,40,9,Train/9/00009_00016_00001.png
34,33,6,5,29,28,3,Train/3/00003_00021_00008.png
69,70,7,7,63,64,3,Train/3/00003_00036_00026.png
28,26,6,5,22,20,2,Train/2/00002_00011_00000.png
58,58,5,5,52,52,1,Train/1/00001_00073_00018.png
43,44,5,5,38,39,7,Train/7/00007_00041_00018.png
30,31,6,5,25,26,3,Train/3/00003_00020_00006.png
33,33,5,6,28,28,4,Train/4/00004_00062_00007.png
86,83,7,7,79,76,1,Train/1/00001_00007_00022.png
29,30,6,5,24,25,8,Train/8/00008_00044_00000.png
53,52,6,5,48,47,3,Train/3/00003_00029_00024.png
68,73,6,7,62,66,0,Train/0/00000_00006_00021.png
31,30,6,5,26,24,1,Train/1/00001_00010_00002.png
49,51,6,5,44,46,15,Train/15/00015_00013_00019.png
49,51,5,6,44,46,10,Train/10/00010_00063_00024.png
35,36,5,6,29,30,2,Train/2/00002_00054_00012.png
29,29,6,6,24,24,4,Train/4/00004_00043_00003.png
69,69,7,7,63,63,7,Train/7/00007_00016_00021.png
35,33,6,5,30,28,5,Train/5/00005_00057_00008.png
30,31,6,6,25,26,8,Train/8/00008_00001_00005.png
37,37,5,5,31,32,3,Train/3/00003_00016_00011.png
35,40,5,6,30,35,8,Train/8/00008_00038_00015.png
46,47,5,6,41,42,2,Train/2/00002_00014_00020.png
40,46,6,6,35,41,8,Train/8/00008_00016_00018.png
54,58,5,6,49,53,14,Train/14/00014_00018_00009.png
90,87,8,8,82,80,4,Train/4/00004_00036_00026.png
68,71,6,7,62,65,9,Train/9/00009_00021_00025.png
41,40,6,5,36,35,8,Train/8/00008_00023_00015.png
58,57,6,5,53,52,1,Train/1/00001_00048_00022.png
27,29,5,6,22,24,2,Train/2/00002_00022_00002.png
33,41,5,5,28,36,1,Train/1/00001_00030_00007.png
30,31,5,5,25,26,1,Train/1/00001_00019_00005.png
83,81,7,7,75,73,9,Train/9/00009_00010_00025.png
35,38,6,6,30,32,15,Train/15/00015_00017_00007.png
37,36,6,5,32,31,5,Train/5/00005_00024_00015.png
42,44,5,6,37,39,10,Train/10/00010_00022_00010.png
30,29,6,5,25,24,10,Train/10/00010_00056_00002.png
48,48,5,6,43,43,9,Train/9/00009_00000_00020.png
30,30,5,5,24,25,10,Train/10/00010_00031_00003.png
39,39,5,5,33,33,3,Train/3/00003_00033_00017.png
31,29,6,5,25,24,5,Train/5/00005_00020_00011.png
32,32,5,5,26,26,9,Train/9/00009_00048_00010.png
33,33,5,5,28,28,4,Train/4/00004_00027_00010.png
28,28,6,6,23,23,1,Train/1/00001_00068_00001.png
35,38,6,6,30,33,17,Train/17/00017_00032_00017.png
28,28,6,6,23,23,15,Train/15/00015_00010_00002.png
49,46,5,5,43,41,4,Train/4/00004_00051_00019.png
52,51,6,5,47,46,10,Train/10/00010_00055_00024.png
72,72,7,7,66,66,4,Train/4/00004_00057_00025.png
58,53,5,5,53,48,2,Train/2/00002_00000_00020.png
88,88,8,8,81,81,4,Train/4/00004_00008_00027.png
34,34,5,5,29,29,10,Train/10/00010_00059_00004.png
34,36,5,6,29,31,7,Train/7/00007_00041_00010.png
52,55,5,6,47,50,8,Train/8/00008_00033_00027.png
50,52,5,5,45,47,8,Train/8/00008_00005_00024.png
87,87,8,7,80,80,1,Train/1/00001_00068_00026.png
64,67,6,6,59,61,1,Train/1/00001_00051_00024.png
32,31,6,5,27,26,4,Train/4/00004_00057_00007.png
42,42,6,6,37,37,10,Train/10/00010_00010_00019.png
71,75,7,6,65,69,2,Train/2/00002_00020_00029.png
33,34,6,5,28,29,3,Train/3/00003_00040_00012.png
48,47,6,5,43,42,2,Train/2/00002_00029_00014.png
42,42,6,6,37,37,8,Train/8/00008_00009_00018.png
36,36,5,5,31,31,1,Train/1/00001_00069_00008.png
51,56,5,6,46,51,7,Train/7/00007_00019_00025.png
38,38,6,6,32,33,8,Train/8/00008_00032_00015.png
30,30,6,5,25,25,7,Train/7/00007_00035_00002.png
33,32,6,5,28,27,9,Train/9/00009_00044_00009.png
34,34,5,6,28,29,1,Train/1/00001_00027_00008.png
44,45,6,6,39,40,5,Train/5/00005_00042_00016.png
32,32,6,6,27,27,5,Train/5/00005_00018_00010.png
36,36,5,6,31,31,7,Train/7/00007_00024_00010.png
63,68,5,6,57,62,4,Train/4/00004_00050_00028.png
76,75,6,7,70,69,1,Train/1/00001_00026_00017.png
57,52,6,5,52,47,8,Train/8/00008_00015_00026.png
44,45,5,5,39,40,17,Train/17/00017_00025_00017.png
87,89,7,8,80,81,3,Train/3/00003_00041_00019.png
44,46,5,5,39,41,1,Train/1/00001_00056_00010.png
31,31,6,5,26,25,2,Train/2/00002_00073_00005.png
39,39,5,5,34,34,15,Train/15/00015_00019_00025.png
39,38,6,5,33,33,9,Train/9/00009_00031_00022.png
166,180,14,15,152,165,14,Train/14/00014_00014_00029.png
41,42,5,6,36,37,10,Train/10/00010_00000_00010.png
30,31,5,5,25,25,5,Train/5/00005_00047_00004.png
58,58,6,5,53,53,7,Train/7/00007_00014_00019.png
51,53,6,6,46,48,8,Train/8/00008_00016_00025.png
41,42,5,6,35,36,1,Train/1/00001_00017_00011.png
42,44,5,6,37,38,1,Train/1/00001_00066_00009.png
41,41,6,6,36,36,10,Train/10/00010_00009_00017.png
70,70,6,6,64,64,1,Train/1/00001_00049_00025.png
63,64,6,6,58,59,4,Train/4/00004_00040_00028.png
33,38,5,5,28,33,17,Train/17/00017_00015_00008.png
44,44,5,5,39,39,4,Train/4/00004_00000_00005.png
51,49,6,6,46,44,10,Train/10/00010_00037_00024.png
51,50,6,6,45,45,1,Train/1/00001_00062_00023.png
29,31,5,5,24,26,17,Train/17/00017_00008_00017.png
49,50,5,6,44,45,4,Train/4/00004_00019_00017.png
39,40,6,6,34,35,3,Train/3/00003_00016_00013.png
46,46,5,6,41,41,10,Train/10/00010_00046_00022.png
39,39,6,5,34,34,9,Train/9/00009_00031_00024.png
129,132,11,11,118,121,10,Train/10/00010_00024_00029.png
38,39,5,6,33,34,17,Train/17/00017_00025_00005.png
53,53,5,5,48,48,5,Train/5/00005_00049_00028.png
32,32,6,6,27,27,3,Train/3/00003_00024_00007.png
29,26,6,5,24,21,17,Train/17/00017_00020_00003.png
51,51,6,6,46,46,17,Train/17/00017_00022_00016.png
36,35,6,5,31,30,8,Train/8/00008_00020_00004.png
63,64,5,5,58,59,14,Train/14/00014_00009_00022.png
48,45,5,6,43,40,10,Train/10/00010_00060_00024.png
42,41,6,5,37,36,7,Train/7/00007_00011_00011.png
76,84,6,7,70,77,5,Train/5/00005_00044_00029.png
34,35,5,5,29,30,17,Train/17/00017_00027_00012.png
36,38,5,5,31,33,9,Train/9/00009_00041_00018.png
76,75,7,6,70,69,1,Train/1/00001_00071_00024.png
94,96,9,8,86,88,4,Train/4/00004_00003_00029.png
32,33,6,5,27,28,5,Train/5/00005_00057_00006.png
58,59,6,6,53,54,7,Train/7/00007_00012_00029.png
42,41,6,5,37,36,7,Train/7/00007_00022_00011.png
65,64,6,5,60,59,4,Train/4/00004_00012_00024.png
55,57,5,6,50,51,1,Train/1/00001_00017_00020.png
45,45,6,6,40,40,2,Train/2/00002_00074_00021.png
77,76,7,6,71,70,14,Train/14/00014_00023_00024.png
46,47,6,6,41,42,4,Train/4/00004_00060_00022.png
48,48,5,5,43,43,10,Train/10/00010_00007_00017.png
69,71,7,6,63,65,7,Train/7/00007_00039_00029.png
33,31,6,5,28,26,1,Train/1/00001_00025_00011.png
29,29,6,6,24,24,3,Train/3/00003_00013_00003.png
29,30,5,5,24,24,2,Train/2/00002_00025_00007.png
27,28,5,5,22,23,5,Train/5/00005_00033_00004.png
46,46,5,5,41,41,14,Train/14/00014_00012_00013.png
46,45,5,5,41,40,4,Train/4/00004_00047_00010.png
40,39,6,5,35,34,2,Train/2/00002_00035_00015.png
33,34,5,5,28,29,8,Train/8/00008_00039_00006.png
46,46,5,5,40,41,1,Train/1/00001_00014_00020.png
50,49,6,5,45,44,3,Train/3/00003_00003_00024.png
35,38,5,6,30,33,3,Train/3/00003_00037_00013.png
108,107,10,9,99,98,7,Train/7/00007_00006_00029.png
37,36,6,5,31,30,10,Train/10/00010_00006_00011.png
34,34,6,5,28,28,4,Train/4/00004_00011_00010.png
29,30,5,6,24,25,1,Train/1/00001_00057_00002.png
26,26,5,5,21,21,8,Train/8/00008_00029_00000.png
54,59,5,6,48,53,17,Train/17/00017_00009_00026.png
47,45,6,5,42,40,2,Train/2/00002_00045_00021.png
50,50,6,6,45,45,8,Train/8/00008_00019_00016.png
63,65,6,6,58,60,14,Train/14/00014_00023_00020.png
41,42,5,6,36,37,9,Train/9/00009_00003_00020.png
63,63,6,5,58,58,2,Train/2/00002_00065_00015.png
27,26,6,5,22,21,10,Train/10/00010_00041_00001.png
32,31,5,5,27,26,8,Train/8/00008_00027_00017.png
26,25,5,5,21,20,1,Train/1/00001_00037_00000.png
31,31,6,5,26,25,5,Train/5/00005_00007_00001.png
28,28,5,5,23,23,9,Train/9/00009_00006_00004.png
82,81,7,7,74,74,16,Train/16/00016_00013_00025.png
64,63,6,5,59,58,1,Train/1/00001_00069_00023.png
32,30,5,6,27,25,8,Train/8/00008_00028_00010.png
29,30,6,6,24,25,1,Train/1/00001_00038_00003.png
44,45,5,6,39,40,14,Train/14/00014_00012_00008.png
32,32,5,5,27,27,7,Train/7/00007_00036_00008.png
35,36,5,6,30,30,9,Train/9/00009_00044_00011.png
35,34,5,5,29,29,3,Train/3/00003_00004_00008.png
29,29,6,6,24,24,15,Train/15/00015_00019_00001.png
83,84,7,8,75,76,4,Train/4/00004_00005_00021.png
29,30,5,6,24,25,2,Train/2/00002_00053_00001.png
37,37,5,5,32,32,1,Train/1/00001_00003_00012.png
30,31,5,6,25,26,9,Train/9/00009_00004_00009.png
48,51,5,6,43,46,1,Train/1/00001_00065_00019.png
57,67,5,6,52,61,1,Train/1/00001_00055_00009.png
54,54,6,6,49,49,10,Train/10/00010_00017_00026.png
34,48,5,6,28,43,17,Train/17/00017_00002_00023.png
32,34,5,6,27,29,17,Train/17/00017_00033_00019.png
37,38,5,5,31,32,3,Train/3/00003_00033_00015.png
55,54,6,6,49,49,1,Train/1/00001_00001_00023.png
29,28,5,5,24,23,10,Train/10/00010_00037_00006.png
41,40,6,5,36,35,8,Train/8/00008_00045_00012.png
93,108,8,10,85,99,15,Train/15/00015_00018_00005.png
75,77,7,7,69,71,15,Train/15/00015_00013_00028.png
40,40,5,5,35,35,4,Train/4/00004_00036_00012.png
76,77,6,7,70,71,8,Train/8/00008_00013_00024.png
34,39,5,6,29,34,17,Train/17/00017_00032_00018.png
37,36,6,5,32,31,1,Train/1/00001_00033_00012.png
111,111,10,10,102,102,1,Train/1/00001_00047_00029.png
44,44,6,5,39,39,1,Train/1/00001_00059_00011.png
32,33,6,5,26,27,8,Train/8/00008_00032_00008.png
46,45,6,5,40,40,14,Train/14/00014_00019_00010.png
31,30,6,5,26,25,1,Train/1/00001_00057_00003.png
51,52,5,6,46,47,1,Train/1/00001_00044_00020.png
60,59,6,6,55,54,5,Train/5/00005_00048_00025.png
62,64,6,6,57,59,1,Train/1/00001_00042_00022.png
37,40,5,6,32,35,14,Train/14/00014_00021_00008.png
70,73,6,6,64,67,2,Train/2/00002_00019_00029.png
49,50,6,6,44,45,10,Train/10/00010_00022_00019.png
28,27,6,5,23,22,4,Train/4/00004_00042_00003.png
33,38,6,6,28,33,17,Train/17/00017_00014_00024.png
29,29,6,5,24,23,5,Train/5/00005_00032_00006.png
47,48,6,6,41,43,17,Train/17/00017_00010_00024.png
46,47,5,5,41,42,7,Train/7/00007_00041_00021.png
50,60,6,6,44,54,15,Train/15/00015_00002_00019.png
47,49,5,5,42,44,10,Train/10/00010_00064_00026.png
46,48,5,6,41,43,14,Train/14/00014_00025_00019.png
76,84,6,8,70,76,2,Train/2/00002_00008_00029.png
43,43,5,6,37,37,2,Train/2/00002_00012_00001.png
40,40,5,5,35,35,8,Train/8/00008_00041_00015.png
37,37,6,5,32,31,17,Train/17/00017_00001_00018.png
35,36,5,5,30,31,4,Train/4/00004_00028_00010.png
46,43,6,6,41,37,2,Train/2/00002_00011_00020.png
68,68,7,6,62,62,4,Train/4/00004_00041_00028.png
119,115,10,10,109,105,4,Train/4/00004_00012_00029.png
43,38,5,5,38,33,2,Train/2/00002_00030_00016.png
48,51,6,6,43,46,4,Train/4/00004_00014_00022.png
37,38,5,6,32,33,10,Train/10/00010_00011_00008.png
42,43,5,5,37,37,1,Train/1/00001_00067_00012.png
92,92,8,8,84,84,4,Train/4/00004_00057_00027.png
29,32,6,5,24,26,15,Train/15/00015_00014_00001.png
37,36,6,5,32,31,3,Train/3/00003_00014_00019.png
61,60,6,6,56,55,3,Train/3/00003_00025_00026.png
57,55,6,5,52,50,5,Train/5/00005_00036_00025.png
29,29,5,5,24,24,1,Train/1/00001_00025_00007.png
42,43,5,5,37,38,4,Train/4/00004_00011_00019.png
57,62,5,5,52,57,1,Train/1/00001_00008_00024.png
41,42,5,5,36,37,3,Train/3/00003_00000_00018.png
31,33,5,5,26,27,3,Train/3/00003_00033_00009.png
27,30,5,6,22,25,3,Train/3/00003_00028_00005.png
34,34,6,6,29,29,5,Train/5/00005_00016_00005.png
43,46,5,6,38,41,15,Train/15/00015_00003_00024.png
31,30,6,5,26,25,5,Train/5/00005_00052_00003.png
29,30,5,6,24,25,10,Train/10/00010_00028_00000.png
59,62,6,5,54,57,0,Train/0/00000_00004_00004.png
46,45,6,5,41,40,4,Train/4/00004_00005_00004.png
42,42,5,5,37,37,4,Train/4/00004_00001_00005.png
57,56,6,5,51,50,9,Train/9/00009_00009_00021.png
33,33,5,5,28,28,8,Train/8/00008_00013_00003.png
34,38,5,6,29,33,15,Train/15/00015_00003_00014.png
45,45,6,6,40,40,5,Train/5/00005_00057_00020.png
45,53,6,6,40,48,1,Train/1/00001_00028_00018.png
39,39,6,5,34,34,1,Train/1/00001_00021_00017.png
37,36,6,6,32,31,3,Train/3/00003_00029_00014.png
31,31,5,5,26,26,10,Train/10/00010_00012_00003.png
72,73,7,6,66,67,14,Train/14/00014_00003_00018.png
60,61,5,6,55,56,1,Train/1/00001_00067_00022.png
41,42,6,6,35,37,1,Train/1/00001_00065_00015.png
55,54,6,5,50,49,15,Train/15/00015_00009_00018.png
42,41,6,5,37,36,10,Train/10/00010_00066_00024.png
34,34,5,5,29,29,15,Train/15/00015_00019_00021.png
32,33,5,6,27,28,3,Train/3/00003_00008_00007.png
35,37,5,6,30,32,8,Train/8/00008_00000_00001.png
52,52,5,5,47,47,14,Train/14/00014_00011_00016.png
51,46,6,5,46,41,5,Train/5/00005_00037_00027.png
43,43,5,5,38,38,4,Train/4/00004_00000_00004.png
41,40,6,5,36,35,5,Train/5/00005_00023_00016.png
31,31,5,6,26,26,10,Train/10/00010_00060_00011.png
38,39,6,6,33,34,17,Train/17/00017_00016_00020.png
43,43,5,5,38,38,7,Train/7/00007_00006_00012.png
50,50,5,5,44,44,14,Train/14/00014_00021_00015.png
47,52,5,6,42,47,7,Train/7/00007_00002_00012.png
30,30,5,5,25,25,2,Train/2/00002_00070_00006.png
32,33,6,6,27,27,8,Train/8/00008_00035_00002.png
36,39,5,6,31,34,9,Train/9/00009_00023_00016.png
38,42,6,6,33,37,15,Train/15/00015_00012_00006.png
55,56,5,6,50,51,2,Train/2/00002_00036_00023.png
62,60,6,5,57,55,1,Train/1/00001_00050_00025.png
63,71,5,6,58,65,5,Train/5/00005_00044_00026.png
40,43,6,6,34,37,7,Train/7/00007_00002_00003.png
43,45,6,6,38,40,9,Train/9/00009_00021_00014.png
48,47,5,5,43,42,4,Train/4/00004_00055_00023.png
66,72,6,7,60,65,4,Train/4/00004_00018_00025.png
45,44,6,5,40,39,8,Train/8/00008_00038_00028.png
33,31,5,5,28,25,8,Train/8/00008_00015_00006.png
28,31,5,6,23,26,5,Train/5/00005_00056_00004.png
47,49,6,6,42,44,2,Train/2/00002_00022_00020.png
48,48,5,5,43,43,1,Train/1/00001_00043_00011.png
33,33,6,6,27,28,7,Train/7/00007_00043_00008.png
68,68,7,7,62,62,1,Train/1/00001_00000_00013.png
46,48,6,6,41,43,15,Train/15/00015_00003_00025.png
31,33,5,6,26,28,1,Train/1/00001_00038_00008.png
49,51,6,6,44,46,17,Train/17/00017_00030_00011.png
51,50,6,5,46,45,8,Train/8/00008_00035_00023.png
33,30,5,5,28,25,2,Train/2/00002_00030_00000.png
26,26,5,5,21,21,1,Train/1/00001_00035_00002.png
36,37,6,6,31,32,4,Train/4/00004_00045_00009.png
40,40,5,5,35,35,3,Train/3/00003_00005_00017.png
31,30,6,5,25,24,5,Train/5/00005_00019_00001.png
81,82,7,8,74,75,10,Train/10/00010_00011_00026.png
32,33,5,5,27,28,17,Train/17/00017_00035_00019.png
63,63,5,5,57,58,17,Train/17/00017_00004_00017.png
34,33,6,5,29,28,14,Train/14/00014_00015_00002.png
34,33,6,5,29,28,5,Train/5/00005_00030_00009.png
27,28,5,5,21,23,10,Train/10/00010_00031_00001.png
43,43,5,5,38,38,1,Train/1/00001_00069_00015.png
43,43,6,6,38,38,1,Train/1/00001_00045_00002.png
36,34,6,5,31,29,8,Train/8/00008_00045_00007.png
49,52,5,6,44,47,5,Train/5/00005_00031_00025.png
38,38,5,5,33,33,10,Train/10/00010_00049_00015.png
42,43,5,6,37,38,4,Train/4/00004_00029_00015.png
32,33,5,6,27,28,2,Train/2/00002_00064_00011.png
35,36,6,6,30,31,9,Train/9/00009_00041_00014.png
46,48,5,5,41,43,3,Train/3/00003_00006_00005.png
61,62,6,6,56,57,4,Train/4/00004_00041_00027.png
108,110,9,10,99,101,10,Train/10/00010_00027_00028.png
63,61,6,5,58,56,2,Train/2/00002_00060_00012.png
50,52,6,6,44,46,10,Train/10/00010_00038_00024.png
38,39,5,5,33,34,4,Train/4/00004_00019_00009.png
31,30,6,5,26,25,1,Train/1/00001_00033_00004.png
32,30,6,5,27,25,4,Train/4/00004_00062_00004.png
108,107,10,9,99,98,1,Train/1/00001_00063_00028.png
31,31,6,6,26,26,3,Train/3/00003_00034_00005.png
30,32,6,6,25,27,3,Train/3/00003_00033_00008.png
30,30,5,5,25,25,2,Train/2/00002_00037_00005.png
39,41,5,6,34,35,1,Train/1/00001_00001_00013.png
73,71,7,7,67,65,5,Train/5/00005_00045_00027.png
37,38,5,5,32,33,2,Train/2/00002_00037_00014.png
26,27,6,6,21,21,10,Train/10/00010_00046_00000.png
43,43,6,6,37,37,1,Train/1/00001_00022_00014.png
31,33,5,6,26,27,1,Train/1/00001_00033_00005.png
56,56,6,6,51,51,15,Train/15/00015_00008_00023.png
39,39,5,5,34,34,1,Train/1/00001_00001_00012.png
29,29,6,6,24,24,1,Train/1/00001_00019_00001.png
39,40,6,6,33,34,10,Train/10/00010_00038_00017.png
42,42,6,5,37,37,9,Train/9/00009_00040_00001.png
36,35,6,5,31,30,3,Train/3/00003_00005_00010.png
38,46,5,5,33,41,14,Train/14/00014_00014_00000.png
33,33,5,6,27,28,7,Train/7/00007_00030_00015.png
30,31,6,6,25,26,10,Train/10/00010_00015_00006.png
37,37,6,5,32,32,5,Train/5/00005_00039_00019.png
62,58,6,5,57,53,17,Train/17/00017_00021_00027.png
35,35,6,6,29,30,2,Train/2/00002_00019_00006.png
71,70,7,6,65,64,10,Train/10/00010_00011_00024.png
30,30,5,5,25,25,3,Train/3/00003_00015_00004.png
52,53,5,6,47,48,1,Train/1/00001_00047_00019.png
52,55,5,5,47,50,1,Train/1/00001_00039_00017.png
28,30,5,5,23,25,5,Train/5/00005_00034_00004.png
34,34,5,5,29,29,16,Train/16/00016_00005_00015.png
39,39,6,6,34,34,7,Train/7/00007_00022_00009.png
29,30,5,6,24,25,4,Train/4/00004_00051_00001.png
38,40,5,5,33,35,1,Train/1/00001_00059_00007.png
32,34,5,5,27,29,15,Train/15/00015_00004_00008.png
44,45,6,5,39,40,5,Train/5/00005_00007_00019.png
29,29,6,5,24,24,9,Train/9/00009_00027_00003.png
34,32,6,6,29,27,10,Train/10/00010_00066_00016.png
72,91,6,8,66,83,1,Train/1/00001_00030_00025.png
63,62,5,5,58,57,5,Train/5/00005_00057_00029.png
26,28,5,5,21,22,1,Train/1/00001_00015_00003.png
32,32,6,6,27,27,2,Train/2/00002_00063_00008.png
54,55,5,6,49,50,5,Train/5/00005_00043_00028.png
31,33,5,5,26,28,1,Train/1/00001_00059_00000.png
96,96,9,8,88,88,14,Train/14/00014_00018_00022.png
51,50,6,6,45,44,4,Train/4/00004_00046_00020.png
39,38,6,5,33,32,7,Train/7/00007_00030_00022.png
33,32,5,5,28,26,10,Train/10/00010_00002_00006.png
38,39,5,6,32,34,9,Train/9/00009_00038_00012.png
29,28,6,5,24,23,3,Train/3/00003_00045_00000.png
39,38,6,5,34,33,10,Train/10/00010_00010_00016.png
32,37,6,6,27,32,8,Train/8/00008_00038_00007.png
27,28,5,5,22,23,3,Train/3/00003_00030_00003.png
34,34,5,5,29,29,2,Train/2/00002_00062_00002.png
64,62,5,5,59,57,1,Train/1/00001_00046_00020.png
77,76,7,6,71,70,1,Train/1/00001_00045_00023.png
30,30,5,5,25,25,10,Train/10/00010_00028_00004.png
36,36,5,6,31,30,5,Train/5/00005_00045_00013.png
53,52,6,6,48,47,15,Train/15/00015_00010_00022.png
40,41,5,5,35,36,17,Train/17/00017_00017_00010.png
54,54,6,5,49,49,1,Train/1/00001_00021_00025.png
49,49,5,5,44,44,4,Train/4/00004_00019_00016.png
73,73,6,6,67,67,8,Train/8/00008_00020_00020.png
33,32,6,5,28,27,8,Train/8/00008_00009_00000.png
37,37,5,5,32,32,1,Train/1/00001_00057_00013.png
33,34,5,5,28,29,5,Train/5/00005_00038_00012.png
62,62,6,6,57,57,7,Train/7/00007_00033_00023.png
136,130,11,11,125,119,2,Train/2/00002_00052_00029.png
147,160,13,14,135,146,14,Train/14/00014_00014_00028.png
31,31,5,5,26,26,1,Train/1/00001_00036_00001.png
29,37,5,5,24,32,17,Train/17/00017_00013_00003.png
35,37,5,6,30,31,8,Train/8/00008_00037_00011.png
28,29,6,6,23,24,7,Train/7/00007_00040_00004.png
30,30,5,5,25,25,7,Train/7/00007_00036_00004.png
88,92,7,8,80,84,3,Train/3/00003_00030_00027.png
47,50,6,6,42,45,8,Train/8/00008_00000_00020.png
49,49,6,6,44,44,2,Train/2/00002_00003_00000.png
68,69,6,7,62,63,4,Train/4/00004_00029_00025.png
62,71,5,7,57,65,3,Train/3/00003_00027_00029.png
50,50,5,5,45,45,4,Train/4/00004_00037_00023.png
53,50,5,5,48,45,5,Train/5/00005_00028_00025.png
26,31,5,5,21,26,17,Train/17/00017_00036_00001.png
42,41,6,5,37,36,2,Train/2/00002_00061_00003.png
29,30,5,6,23,24,14,Train/14/00014_00017_00004.png
31,32,5,6,26,27,4,Train/4/00004_00039_00001.png
51,52,6,5,46,47,3,Train/3/00003_00032_00007.png
43,43,6,6,38,38,10,Train/10/00010_00008_00016.png
82,81,8,7,75,74,16,Train/16/00016_00006_00008.png
36,36,5,6,31,31,5,Train/5/00005_00057_00012.png
37,35,5,6,32,30,8,Train/8/00008_00043_00015.png
80,83,8,8,73,76,9,Train/9/00009_00017_00026.png
57,58,5,5,51,52,1,Train/1/00001_00059_00019.png
43,42,6,5,38,37,5,Train/5/00005_00006_00012.png
45,44,6,5,40,39,10,Train/10/00010_00053_00010.png
34,35,6,6,29,30,5,Train/5/00005_00049_00008.png
32,33,5,5,27,28,8,Train/8/00008_00038_00009.png
36,36,5,6,31,31,7,Train/7/00007_00010_00007.png
52,56,5,6,47,51,8,Train/8/00008_00034_00020.png
32,32,6,6,27,27,4,Train/4/00004_00023_00007.png
62,63,5,6,56,58,2,Train/2/00002_00003_00021.png
40,40,5,6,34,34,9,Train/9/00009_00002_00004.png
43,39,5,6,38,34,5,Train/5/00005_00026_00021.png
68,69,7,7,62,63,2,Train/2/00002_00036_00026.png
32,33,6,5,27,27,2,Train/2/00002_00031_00001.png
48,49,6,5,43,44,5,Train/5/00005_00004_00021.png
35,39,5,5,29,33,2,Train/2/00002_00066_00004.png
36,37,5,6,31,32,15,Train/15/00015_00019_00023.png
37,35,5,6,32,30,4,Train/4/00004_00025_00004.png
32,32,5,5,27,27,10,Train/10/00010_00012_00005.png
37,37,5,5,32,32,8,Train/8/00008_00018_00007.png
58,58,5,5,53,53,2,Train/2/00002_00059_00016.png
36,39,5,6,31,34,9,Train/9/00009_00023_00015.png
64,68,6,6,59,62,7,Train/7/00007_00003_00023.png
94,93,9,8,86,85,8,Train/8/00008_00029_00026.png
86,81,7,7,79,74,2,Train/2/00002_00012_00021.png
46,47,6,5,41,42,10,Train/10/00010_00025_00020.png
51,52,5,5,46,47,0,Train/0/00000_00003_00020.png
94,84,8,7,86,77,1,Train/1/00001_00014_00028.png
39,39,6,5,34,34,3,Train/3/00003_00007_00017.png
27,30,5,6,22,25,15,Train/15/00015_00013_00000.png
56,55,6,5,51,50,7,Train/7/00007_00022_00019.png
46,45,6,5,41,40,0,Train/0/00000_00002_00017.png
47,50,5,5,42,45,16,Train/16/00016_00001_00009.png
31,31,6,5,26,26,17,Train/17/00017_00034_00009.png
48,48,6,5,43,43,1,Train/1/00001_00027_00018.png
45,48,6,6,40,43,4,Train/4/00004_00022_00027.png
51,59,5,5,45,54,1,Train/1/00001_00006_00012.png
60,60,6,6,55,55,14,Train/14/00014_00000_00011.png
65,64,5,6,59,59,15,Train/15/00015_00017_00027.png
93,108,9,10,85,99,1,Train/1/00001_00030_00027.png
35,35,6,6,30,30,3,Train/3/00003_00008_00009.png
108,104,10,9,99,95,2,Train/2/00002_00044_00028.png
